"x","y","pch","col","bg","cex","x.orig","y.orig"
0.890555946516538,55.11015622415,1,"black",NA,0.6,NA,55.37
0.91244475721323,55.11015622415,1,"black",NA,0.6,NA,55.33
0.934333567909923,55.11015622415,1,"black",NA,0.6,NA,55.16
0.956222378606615,55.11015622415,1,"black",NA,0.6,NA,55.11
0.978111189303308,55.11015622415,1,"black",NA,0.6,NA,55.04
1,55.11015622415,1,"black",NA,0.6,NA,54.87
1.02188881069669,55.11015622415,1,"black",NA,0.6,NA,54.79
1.04377762139338,55.11015622415,1,"black",NA,0.6,NA,54.79
1.06566643209008,55.11015622415,1,"black",NA,0.6,NA,54.77
1.08755524278677,55.11015622415,1,"black",NA,0.6,NA,54.77
1.10944405348346,55.11015622415,1,"black",NA,0.6,NA,54.74
1.13133286418015,55.11015622415,1,"black",NA,0.6,NA,54.73
1.15322167487685,55.11015622415,1,"black",NA,0.6,NA,54.72
1.17511048557354,55.11015622415,1,"black",NA,0.6,NA,54.71
1.19699929627023,55.11015622415,1,"black",NA,0.6,NA,54.69
1.21888810696692,55.11015622415,1,"black",NA,0.6,NA,54.67
1.24077691766362,55.11015622415,1,"black",NA,0.6,NA,54.65
1.26266572836031,55.11015622415,1,"black",NA,0.6,NA,54.64
1.284554539057,55.11015622415,1,"black",NA,0.6,NA,54.57
1.30644334975369,55.11015622415,1,"black",NA,0.6,NA,54.56
0.73733427163969,53.9895152037515,1,"black",NA,0.6,NA,54.45
0.759223082336383,53.9895152037515,1,"black",NA,0.6,NA,54.37
0.781111893033075,53.9895152037515,1,"black",NA,0.6,NA,54.37
0.803000703729768,53.9895152037515,1,"black",NA,0.6,NA,54.36
0.82488951442646,53.9895152037515,1,"black",NA,0.6,NA,54.35
0.846778325123153,53.9895152037515,1,"black",NA,0.6,NA,54.28
0.868667135819845,53.9895152037515,1,"black",NA,0.6,NA,54.28
0.890555946516538,53.9895152037515,1,"black",NA,0.6,NA,54.21
0.91244475721323,53.9895152037515,1,"black",NA,0.6,NA,54.19
0.934333567909923,53.9895152037515,1,"black",NA,0.6,NA,54.19
0.956222378606615,53.9895152037515,1,"black",NA,0.6,NA,54.14
0.978111189303308,53.9895152037515,1,"black",NA,0.6,NA,54.13
1,53.9895152037515,1,"black",NA,0.6,NA,54.11
1.02188881069669,53.9895152037515,1,"black",NA,0.6,NA,54.08
1.04377762139338,53.9895152037515,1,"black",NA,0.6,NA,54.06
1.06566643209008,53.9895152037515,1,"black",NA,0.6,NA,53.92
